IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,CategoryType,Category,Timeperiod,Value,LowerCI95.0limit,UpperCI95.0limit,LowerCI99.8limit,UpperCI99.8limit,Count,Denominator,Valuenote,RecentTrend,ComparedtoEnglandvalueorpercentiles,ComparedtoDistrict&UA(pre4/19)valueorpercentiles,TimeperiodSortable,Newdata,Comparedtogoal
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001297,Wigan 011,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.3886255924171,32.0898235814803,45.1026604628143,NA,NA,81,211,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001298,Wigan 012,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,45.2012383900929,39.8617408994653,50.6535382478455,NA,NA,146,323,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001299,Wigan 013,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.5017793594306,33.9645019055411,45.3222212265926,NA,NA,111,281,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001300,Wigan 014,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.453125,33.6643493609412,45.5537476105421,NA,NA,101,256,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001301,Wigan 015,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,41.7218543046358,36.2985506852888,47.353109821172,NA,NA,126,302,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001302,Wigan 016,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.5724907063197,29.1421541209182,40.4372491124643,NA,NA,93,269,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001303,Wigan 017,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.0530973451327,33.0458898502863,43.3280293721368,NA,NA,129,339,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001304,Wigan 018,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.0432569974555,26.6709649286473,35.7825548112539,NA,NA,122,393,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001305,Wigan 019,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.5826771653543,32.808608351206,44.6969486428949,NA,NA,98,254,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001306,Wigan 020,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.8139534883721,29.7058093980164,42.4201303902119,NA,NA,77,215,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001307,Wigan 021,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.6732673267327,28.2816457995186,37.3912898542472,NA,NA,132,404,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001308,Wigan 022,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.4478527607362,22.9885217401084,36.8535939584809,NA,NA,48,163,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001309,Wigan 023,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.480686695279,30.5654343305198,42.8344930666107,NA,NA,85,233,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001310,Wigan 024,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.4985163204748,31.5374726747571,41.7638973185358,NA,NA,123,337,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001311,Wigan 025,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.109375,31.4229291610136,43.1769671374659,NA,NA,95,256,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001312,Wigan 026,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.4615384615385,32.8885586348214,44.3547342345446,NA,NA,105,273,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001313,Wigan 027,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.2789317507418,33.2491201686288,43.572948287087,NA,NA,129,337,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001314,Wigan 028,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.8823529411765,26.207911329146,35.9839661582654,NA,NA,105,340,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001315,Wigan 029,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.6521739130435,29.7443564316345,42.0313926879398,NA,NA,82,230,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001316,Wigan 030,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.3983739837398,31.5892280134552,43.5950347215395,NA,NA,92,246,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001317,Wigan 031,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.7432432432432,25.7612727367025,36.2186347622893,NA,NA,91,296,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001318,Wigan 032,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,40.8730158730159,34.9846532268769,47.0354618037214,NA,NA,103,252,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001319,Wigan 033,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,43.6293436293436,37.7263440672088,49.7185589750803,NA,NA,113,259,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001320,Wigan 034,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.2405063291139,33.242977359659,45.5812665019556,NA,NA,93,237,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001321,Wigan 035,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,40.3703703703704,34.6927510058269,46.3181593859233,NA,NA,109,270,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001322,Wigan 036,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.4301675977654,30.6746677422116,44.7138462795838,NA,NA,67,179,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001323,Wigan 037,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.603305785124,31.7389132369676,43.8551137884897,NA,NA,91,242,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001324,Wigan 038,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,41.6107382550336,36.1558020403493,47.2792104342949,NA,NA,124,298,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001325,Wigan 039,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.1914893617021,27.483679747338,39.4399856874357,NA,NA,78,235,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001326,Wigan 040,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.1900826446281,31.3453846037778,43.4351099891948,NA,NA,90,242,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000004,Oldham,E02006860,Oldham 035,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,40.2676399026764,36.9677078760299,43.6581134252546,NA,NA,331,822,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006902,Manchester 054,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,46.1538461538462,34.5903341228042,58.1466007335254,NA,NA,30,65,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006912,Manchester 055,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,NA,NA,NA,NA,NA,NA,NA,Value suppressed for disclosure control reasons,NA,Not compared,Not compared,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006913,Manchester 056,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,44.5255474452555,38.7568752906949,50.445600060775,NA,NA,122,274,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006914,Manchester 057,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,NA,NA,NA,NA,NA,NA,NA,Value suppressed for disclosure control reasons,NA,Not compared,Not compared,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006915,Manchester 058,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,41.92037470726,37.3326306382748,46.6521975189625,NA,NA,179,427,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006916,Manchester 059,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,46.4285714285714,36.1542282834562,57.0152840623628,NA,NA,39,84,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000003,Manchester,E02006917,Manchester 060,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,NA,NA,NA,NA,NA,NA,NA,Value suppressed for disclosure control reasons,NA,Not compared,Not compared,20160000,NA,NA
